District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Flying Lessons & Other Stories,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Ban This Book,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Diamond Willow,0,0,25.56,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Night Gardener,0,0,28.64,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Recruit (Bodyguard Series #1),0,0,28.76,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Fish in a Tree,0,0,28.76,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Wolf Hollow,0,0,28.76,10/11/2019,P,2000311,100024405,67024,,318,Barnes and Noble              ,3905788,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,HP 981X High Yield Yellow Orig,0,0,149.99,2/28/2020,P,2000654,100024704,69280,,50,Wells Fargo Visa - Kim Johnson,02/07/HP.CO,20,336
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,HP 981X High Yield Cyan Origin,0,0,149.99,2/28/2020,P,2000654,100024704,69282,,50,Wells Fargo Visa - Kim Johnson,02/07/HP.CO,20,336
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,HP 981X High Yield Magenta Ori,0,0,149.99,2/28/2020,P,2000654,100024704,69280,,50,Wells Fargo Visa - Kim Johnson,02/07/HP.CO,20,336
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,HP 981X High Yield Black Origi,0,0,219.98,2/28/2020,P,2000654,100024704,69282,,50,Wells Fargo Visa - Kim Johnson,02/07/HP.CO,20,336
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,FY2019 Activity Balance Carry,0,0,-1572.19,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Reading Counts DES Licenses,0,0,0,8/15/2019,O,2000190, , ,,356,Houghton Mifflin Harcourt     ,                   ,20,32
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,Wolf Hollow,0,0,0,10/11/2019,P,2000311, ,67024,,318,Barnes and Noble              ,                   ,20,100
Delta/Greely School District,20,710,552,700,002,470,LIBRARY,HP 981X High Yield Yellow Orig,0,0,0,2/28/2020,P,2000654, ,69282,,50,Wells Fargo Visa - Kim Johnson,                   ,20,336
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Gate work / Band,0,0,-300,10/9/2019,R,3142, , ,Delta Junior High School,         ,                              ,                   ,20,99
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,D’Addario Woodwinds Bb Clarine,0,0,33.99,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Master Lock 1500T Locker Lock,0,0,15.78,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Master Lock 1534D Locker Lock,0,0,15.96,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Pentel Refill Ink for EnerGel,0,0,12.63,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Padlock - 4 Digit Combination,0,0,11.97,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,ONUPGO Pack of 2340 Smiley Fac,0,0,10.99,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Ifavor123 Bulk Pack of 100 Dic,0,0,9.99,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,D'Addario Woodwinds Alto Sax R,0,0,45.04,10/4/2019,P,2000153,100024387,66863,,227,Amazon                        ,73547738394,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Mi-T-Mist Instrument cleaner 3,0,0,41.5,10/4/2019,P,2000241,100024399,66996,,55,Wells Fargo Visa              ,08/22/19 RO,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Freight,0,0,4.8,10/11/2019,P,2000369,1200009519,67239,,561,Stanton's Sheet Music         ,1842958,20,100
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,023-4775-00 Challenge Accepted,0,0,45,10/11/2019,P,2000369,1200009519,67239,,561,Stanton's Sheet Music         ,1842958,20,100
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,3015441 A Christmas Fanfare- R,0,0,40,10/11/2019,P,2000369,1200009519,67239,,561,Stanton's Sheet Music         ,1842958,20,100
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Band/Choir Pizza,0,0,51.96,10/30/2019,P,2000428,100024462,67482,,2672,Delta Junior High School Petty,10/2019,20,129
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,10997502 Watching it snow P/A,0,0,27.99,11/6/2019,P,2000366,1200009611,67572,,5018,JW Pepper & Sons Inc          ,183978286,20,136
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Freight,0,0,14.99,11/6/2019,P,2000366,1200009611,67571,,5018,JW Pepper & Sons Inc          ,183390909,20,136
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Ode to Joy by Ludwig Van Beeth,0,0,48,1/14/2020,P,2000500,1200009891,68717,,561,Stanton's Sheet Music         ,1849866,20,220
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Freight,0,0,8.5,1/14/2020,P,2000500,1200009891,68717,,561,Stanton's Sheet Music         ,1849866,20,220
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,55,2/18/2020,P,2000665,100024676,69100,,2672,Delta Junior High School Petty,02/04/20PET,20,300
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,48,2/18/2020,P,2000665,100024676,69100,,2672,Delta Junior High School Petty,02/04/20PET,20,300
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,37.73,3/23/2020,P,2000741,100024730,69438,,2672,Delta Junior High School Petty,03/23JHSPET,20,360
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,51,3/23/2020,P,2000741,100024730,69438,,2672,Delta Junior High School Petty,03/23JHSPET,20,360
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,FY2019 Activity Balance Carry,0,0,-847.64,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Mi-T-Mist Instrument cleaner 3,0,0,0,10/4/2019,P,2000241, ,67001,,55,Wells Fargo Visa              ,                   ,20,95
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Freight,0,0,0,10/11/2019,P,2000369, ,67239,,561,Stanton's Sheet Music         ,                   ,20,100
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Band/Choir Pizza,0,0,0,10/30/2019,P,2000428, ,67482,,2672,Delta Junior High School Petty,                   ,20,129
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Freight,0,0,0,11/6/2019,P,2000366, ,67572,,5018,JW Pepper & Sons Inc          ,                   ,20,136
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,0,2/18/2020,P,2000665, ,69100,,2672,Delta Junior High School Petty,                   ,20,300
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Amanda Gray - Music,0,0,0,3/23/2020,P,2000741, ,69438,,2672,Delta Junior High School Petty,                   ,20,360
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Ode to Joy by Ludwig Van Beeth,0,0,0,4/1/2020,P,2000500, ,68717,,561,Stanton's Sheet Music         ,                   ,20,382
Delta/Greely School District,20,710,552,700,004,470,MUSIC/BAND,Roche Thomas RT125 Mi-T-Mist D,0,0,0,4/1/2020,P,2000153, ,66863,,227,Amazon                        ,                   ,20,382
Delta/Greely School District,20,710,552,700,007,470,CHEERLEADING,FY2019 Activity Balance Carry,0,0,-339.39,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Tournament,0,0,-1686,10/9/2019,R,3142, , ,Delta Junior High School,         ,                              ,                   ,20,99
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Boosters to JR High Girls BBal,0,0,-580.82,10/10/2019,R,3144, , ,Delta High School Deposit #8,         ,                              ,                   ,20,103
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Gate Money,0,0,-19,10/11/2019,R,3145, , ,Delta Junior High School,         ,                              ,                   ,20,104
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Fundraiser Tri-Valley,0,0,-306,11/1/2019,R,3156, , ,Delta Junior High School,         ,                              ,                   ,20,135
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Groceries/ items for BB Tourna,0,0,325,10/2/2019,P,2000372,1200009417,66789,,1671,"Hughes, Valerie               ",ADV PMT 10/,20,90
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Awards for BB Tournament (Girl,0,0,215,10/11/2019,P,2000260,1200009468,67021,,2142,Atta Boy Awards               ,11136,20,100
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Groceries/ items for BB Tourna,0,0,94.86,10/11/2019,P,2000372,1200009491,67242,,1671,"Hughes, Valerie               ",10/10/19 BA,20,100
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,BB/Cheer Team Tournamnet fees,0,0,125,10/30/2019,P,2000431,100024463,67486,,10025,Glennallen High School        ,10/25-26/19,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Supplies for BB Tournament - I,0,0,35.24,10/30/2019,P,2000436,100024467,67475,,7121,"Lemons, Andrea                ",10/2019 REI,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Supplies for BB Tournament - I,0,0,37.98,10/30/2019,P,2000436,100024467,67475,,7121,"Lemons, Andrea                ",10/2019 REI,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Tok Tournament fees 10/17-19/1,0,0,187.5,10/30/2019,P,2000443,100024469,67504,,27,Tok School                    ,10/17-19/19,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Valdez Basketball Tournament 1,0,0,125,11/20/2019,P,2000472,100024504,67730,,247,Valdez Schools                ,11/07-09/19,20,154
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Oficials for DJH BB Tournament,0,0,858.3,11/20/2019,P,2000364,1200009654,67669,,92,Fairbanks Basketball Officials,10,20,154
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,FY2019 Activity Balance Carry,0,0,-363.84,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,High School Refs,0,0,500,11/25/2019,J,1850, , ,,         ,                              ,                   ,20,162
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Groceries/ items for BB Tourna,0,0,0,10/2/2019,P,2000372, ,66789,,1671,"Hughes, Valerie               ",                   ,20,90
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Awards for BB Tournament (Girl,0,0,0,10/11/2019,P,2000260, ,67021,,2142,Atta Boy Awards               ,                   ,20,100
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Supplies for BB Tournament - I,0,0,0,10/30/2019,P,2000436, ,67475,,7121,"Lemons, Andrea                ",                   ,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Tok Tournament fees 10/17-19/1,0,0,0,10/30/2019,P,2000443, ,67504,,27,Tok School                    ,                   ,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,BB/Cheer Team Tournamnet fees,0,0,0,10/30/2019,P,2000431, ,67486,,10025,Glennallen High School        ,                   ,20,129
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Oficials for DJH BB Tournament,0,0,0,11/20/2019,P,2000364, ,67669,,92,Fairbanks Basketball Officials,                   ,20,154
Delta/Greely School District,20,710,552,700,210,470,JR HIGH GIRLS BASKETBALL,Valdez Basketball Tournament 1,0,0,0,11/20/2019,P,2000472, ,67730,,247,Valdez Schools                ,                   ,20,154
Delta/Greely School District,20,710,552,700,211,470,MATH COUNTS,FY2019 Activity Balance Carry,0,0,-2387.85,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbooks,0,0,-50,12/18/2019,R,3194, , ,Delta Junior High School,         ,                              ,                   ,20,200
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbook,0,0,-200,2/17/2020,R,3217, , ,Delta Junior High School,         ,                              ,                   ,20,295
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbook,0,0,-100,2/27/2020,R,3233, , ,Delta Junior High School,         ,                              ,                   ,20,331
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbook - Dexter,0,0,-25,2/28/2020,R,3241, , ,RevTrak,         ,                              ,                   ,20,347
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbook,0,0,-100,3/31/2020,R,3248, , ,Delta Junior High School,         ,                              ,                   ,20,378
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Yearbook Deposits,0,0,-744.44,5/28/2020,R,3262, , ,Delta Junior High School,         ,                              ,                   ,20,438
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,2018-19 Yearbooks,0,0,512.5,2/11/2020,P,2000602,100024662,69026,,384,Lifetouch Publishing Inc      ,12/16/19 19,20,287
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,FY2019 Activity Balance Carry,0,0,-179.14,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,221,470,JR HIGH ANNUAL/JOURNALIZM,Freight,0,0,0,6/9/2020,P,2000602, ,69026,,384,Lifetouch Publishing Inc      ,                   ,20,459
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Fundraiser,0,0,-1227.76,2/17/2020,R,3217, , ,Delta Junior High School,         ,                              ,                   ,20,295
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Wrestling Hair Cap - Over the,0,0,39.9,1/15/2020,P,2000549,100024621,68735,,227,Amazon                        ,57743846895,20,238
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Wrestling Hair Cap - Under The,0,0,39.9,1/15/2020,P,2000549,100024621,68735,,227,Amazon                        ,57743846895,20,238
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Clock Rentals for Wrestling To,0,0,200,2/3/2020,P,2000623,100024643,68907,,556,Tanana Middle School          , CLOCK RENTA       ,20,280
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,2019 Grizzly Grapplepalooza,0,0,100,2/11/2020,P,2000605,100024666,69035,,916,SportsEngine c/o Trackwrestlin,209272132,20,287
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Groceries and Supplies for Wre,0,0,299.32,2/17/2020,P,2000621,1200009984,69086,,1500,"Johnson, Richard A            ",01/29/20COS,20,293
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Wrestling Officials for JHS To,0,0,1274,3/4/2020,P,2000709,100024715,69296,,4508,Interior Wrestling Officials A,02/04IWOA,20,343
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Rick Johnson-Wretling Tourname,0,0,43,3/23/2020,P,2000741,100024730,69438,,2672,Delta Junior High School Petty,03/23JHSPET,20,360
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Awards for Wrestling Tournamen,0,0,256.95,3/31/2020,P,2000562,1200010138,69553,,19,Same Day Awards               ,01/2412448,20,374
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,FY2019 Activity Balance Carry,0,0,-178.44,7/1/2019,J,1749, , ,,         ,                              ,                   ,20,16
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Wrestling Hair Cap - Under The,0,0,0,1/15/2020,P,2000549, ,68735,,227,Amazon                        ,                   ,20,238
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,Clock Rentals for Wrestling To,0,0,0,2/3/2020,P,2000623, ,68907,,556,Tanana Middle School          ,                   ,20,280
Delta/Greely School District,20,710,552,700,222,470,JR HIGH WRESTLING,2019 Grizzly Grapplepalooza,0,0,0,2/11/2020,P,2000605, ,69035,,916,SportsEngine c/o Trackwrestlin,                   ,20,287
