District_Name,Fiscal_Year,Fund_Code,Function_Code,School_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling Staff Meeting S,0,0,35.06,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling Conferences/Sta,0,0,31.36,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen - Acacia - Flower,0,0,17.75,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen Coffee Filters AK,0,0,15.95,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen Retirement card &,0,0,13,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen Big Rays Rifle Ja,0,0,8,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen Vending Supplies,0,0,7.98,4/23/2019,P,1900789,100024111,65410,,900,Delta High School Petty Cash  ,Apr-19,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,12.29,4/23/2019,P,1900080,1200009007,65444,,200014,"Jensen, Becky                 ",04/13/19 CO,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Vistaprint 4/12/19- Delta High,0,0,126.48,5/1/2019,P,1900837,1200009045,65462,,715,"Stirling, Brett               ",04/12/19 VI,19,435
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Item#328774 #15 Beef Patty 3/1,0,0,119.04,5/15/2019,P,1900911,1200009130,65818,,2233,US Foods                      ,3273780,19,468
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Item# 180823 12ct Bun Hot Dog,0,0,27.85,5/15/2019,P,1900911,1200009130,65818,,2233,US Foods                      ,3273780,19,468
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 - For the purchase of pi,0,0,22.62,5/24/2019,P,1900440,100024183,65924,,213,IGA Food Cache                ,05/03/19 00,19,477
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"2019 Balloon Set, 5 Roses, 2 s",0,0,506.75,5/28/2019,P,1900803,1200009179,65956,,1176,Acacia Floral and Gifts       ,05/16/19 DS,19,480
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2018-19 Year - Sr Salute Flowe,0,0,45,5/28/2019,P,1900376,1200009179,65957,,1176,Acacia Floral and Gifts       ,05/22/19 DS,19,480
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen - IGA - Water Ven,0,0,9.99,6/10/2019,P,1900936,100024215,66084,,900,Delta High School Petty Cash  ,Jun-19,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Mary StPeter - Acacia - Balloo,0,0,0.8,6/10/2019,P,1900936,100024215,66084,,900,Delta High School Petty Cash  ,Jun-19,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Mary StPeter - IGA-Student Act,0,0,54.77,6/10/2019,P,1900936,100024215,66084,,900,Delta High School Petty Cash  ,Jun-19,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling - End of Year S,0,0,34.98,6/10/2019,P,1900936,100024215,66084,,900,Delta High School Petty Cash  ,Jun-19,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Becky Jensen-IGA End of Year P,0,0,33.18,6/10/2019,P,1900936,100024215,66084,,900,Delta High School Petty Cash  ,Jun-19,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Fred Meyer - 5/18/19 - Potatoe,0,0,35.44,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Fred Meyer - 5/18/19 - Lettuce,0,0,7.95,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Acacia Floral - 5/16/19 - Grad,0,0,18.47,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Walmart - 4/28/19 graduation d,0,0,16.36,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"Fred Meyer - 5/11/19- Relish,",0,0,15.13,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Fred Meyer 4/28/19- Graduation,0,0,25.96,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Michaels - 4/28/19 graduation,0,0,14.94,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Costco - 5/11/19 - End of Yr P,0,0,24.37,6/10/2019,P,1900940,1200009224,66148,,200014,"Jensen, Becky                 ",06/2019 REI,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2019 - Dunk Tank Rental,0,0,150,6/10/2019,P,1900944,1200009228,66093,,1820,"Marchuk, Hanni                ",05/28/19 OU,19,500
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Shock Absorbant Gym Tiles,0,0,2468.44,6/14/2019,P,1900889,100024255,66212,,66,Home Depot                    ,4970636,19,515
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,DHS Delta Newsweb ad for 1 wee,0,0,513.83,6/14/2019,P,1900935,1200009241,66214,,1467,TriDelta Inc - Delta Wind     ,2019-18577,19,515
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,FY18 Activity Acct Balance Car,0,0,-45809.26,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,,0,0,50.6,2/26/2019,J,1703, , ,,         ,                              ,                   ,19,351
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,DHS - Closing accounts that ar,0,0,-5413.55,4/3/2019,J,1718, , ,,         ,                              ,                   ,19,399
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Pogo Donations,0,0,16000,4/10/2019,J,1719, , ,,         ,                              ,                   ,19,406
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Candy and Trinkets for Deltana,0,0,0,7/31/2018,P,1900121, ,62289,,715,"Stirling, Brett               ",                   ,19,25
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Setup Charges,0,0,0,10/2/2018,P,1900242, ,62850,,6319,Baudville                     ,                   ,19,108
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM#326593 - Cases of 50/5Z c,0,0,0,10/24/2018,P,1900350, ,63219,,2233,US Foods                      ,                   ,19,143
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,ITEM#71413 - Compliment Cards-,0,0,0,11/5/2018,P,1900278, ,63315,,6319,Baudville                     ,                   ,19,153
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett S - Walmart-Fair Booth C,0,0,0,11/8/2018,P,1900398, ,63397,,900,Delta High School Petty Cash  ,                   ,19,155
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Regional Tournament (228 per s,0,0,0,11/29/2018,P,1900463, ,63666,,116,Fairbanks Volleyball Officials,                   ,19,200
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling - Food items fo,0,0,0,1/15/2019,P,1900574, ,64162,,900,Delta High School Petty Cash  ,                   ,19,255
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,State Hockey,0,0,0,2/15/2019,O,1900625, , ,,1045,Canoe Lake Chalet             ,                   ,19,322
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Costco - Vending snacks - Frui,0,0,0,2/20/2019,P,1900670, ,64720,,200014,"Jensen, Becky                 ",                   ,19,330
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Sticker You.Com - Decals 29 x2,0,0,0,4/5/2019,P,1900745, ,65196,,715,"Stirling, Brett               ",                   ,19,400
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 Supplies- Vending Snacks,0,0,0,4/23/2019,P,1900080, ,65444,,200014,"Jensen, Becky                 ",                   ,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Brett Stirling Staff Meeting S,0,0,0,4/23/2019,P,1900789, ,65410,,900,Delta High School Petty Cash  ,                   ,19,420
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Vistaprint 4/12/19- Delta High,0,0,0,5/1/2019,P,1900837, ,65462,,715,"Stirling, Brett               ",                   ,19,435
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Item#328774 #15 Beef Patty 3/1,0,0,0,5/15/2019,P,1900911, ,65818,,2233,US Foods                      ,                   ,19,468
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,"2019 Balloon Set, 5 Roses, 2 s",0,0,0,5/28/2019,P,1900803, ,65956,,1176,Acacia Floral and Gifts       ,                   ,19,480
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,18-19 - For the purchase of pi,0,0,0,6/3/2019,P,1900440, ,65924,,213,IGA Food Cache                ,                   ,19,499
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2018-19 Year - Sr Salute Flowe,0,0,0,6/4/2019,P,1900376, ,65957,,1176,Acacia Floral and Gifts       ,                   ,19,502
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,School First- Year License,0,0,0,6/4/2019,O,1900815, , ,,573,Character And Leadership      ,                   ,19,501
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Walmart - 4/28/19 graduation d,0,0,0,6/10/2019,P,1900940, ,66148,,200014,"Jensen, Becky                 ",                   ,19,505
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,2019 - Dunk Tank Rental,0,0,0,6/10/2019,P,1900944, ,66093,,1820,"Marchuk, Hanni                ",                   ,19,505
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Mary StPeter - IGA-Student Act,0,0,0,6/10/2019,P,1900936, ,66084,,900,Delta High School Petty Cash  ,                   ,19,505
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,Shock Absorbant Gym Tiles,0,0,0,6/14/2019,P,1900889, ,66212,,66,Home Depot                    ,                   ,19,515
Delta/Greely School District,19,710,550,700,1,470,GENERAL ACTIVITY ACCOUNT,DHS Delta Newsweb ad for 1 wee,0,0,0,6/14/2019,P,1900935, ,66214,,1467,TriDelta Inc - Delta Wind     ,                   ,19,515
Delta/Greely School District,19,710,550,700,2,470,LIBRARY,FY18 Activity Acct Balance Car,0,0,-1534.33,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Booster Club,0,0,-181.81,11/21/2018,R,2975, , ,Delta High School Deposit #13,         ,                              ,                   ,19,202
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Christmas Bazaar Fundraiser,0,0,-52,12/3/2018,R,2984, , ,Delta High School Deposit #14,         ,                              ,                   ,19,227
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Old Year Book Sales,0,0,-10,1/18/2019,R,3008, , ,Delta High School Deposit #22,         ,                              ,                   ,19,277
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,"Yearbook Donations-KT, PF",0,0,-55,2/12/2019,R,3021, , ,Delta High School Deposit #24,         ,                              ,                   ,19,332
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,E. Zarema - Donation for 2 old,0,0,-10,3/8/2019,R,3041, , ,Delta High School Deposit #30,         ,                              ,                   ,19,383
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,"Pre Order-Scott, Hanson; Page-",0,0,-175,3/27/2019,R,3048, , ,Delta High School Deposit #31,         ,                              ,                   ,19,387
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,"Early Orders - PK, MK, JE",0,0,-150,4/4/2019,R,3054, , ,Delta High School Deposit #32,         ,                              ,                   ,19,405
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,"DL, EK",0,0,-100,4/9/2019,R,3056, , ,Delta High School Deposit #33,         ,                              ,                   ,19,407
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,"RB, MS, CD, CR - $50 each",0,0,-200,4/15/2019,R,3060, , ,Delta High School Deposit #35,         ,                              ,                   ,19,455
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Yearbook,0,0,-5,4/16/2019,R,3062, , ,Delta Elementary School,         ,                              ,                   ,19,455
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Kaylee R.,0,0,-50,5/2/2019,R,3071, , ,Delta High School Deposit #36,         ,                              ,                   ,19,474
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,Yearbooks,0,0,-655,5/6/2019,R,3076, , ,Delta High School Deposit #37,         ,                              ,                   ,19,474
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,28 Students @ $55 ea,0,0,-1540,5/30/2019,R,3088, , ,Delta High School Deposit #38,         ,                              ,                   ,19,493
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,N Pattapong - Yearbook,0,0,-55,5/31/2019,R,3091, , ,RevTrak,         ,                              ,                   ,19,507
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,2018-2019 Yearbooks - Hard Cov,0,0,2156.4,12/9/2018,P,1900230,100023852,63771,,384,Lifetouch Publishing Inc      ,EVTFZZW8Q,19,220
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,2018-2019 Yearbooks - Hard Cov,0,0,1040.74,6/21/2019,P,1900230,100024249,66242,,384,Lifetouch Publishing Inc      ,EVTFZZW8Q,19,530
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,FY18 Activity Acct Balance Car,0,0,-847.4,7/1/2018,J,1569, , ,,         ,                              ,                   ,19,35
Delta/Greely School District,19,710,550,700,3,470,ANNUAL/JOUNRNALISM,2018-2019 Yearbooks - Hard Cov,0,0,0,6/21/2019,P,1900230, ,66242,,384,Lifetouch Publishing Inc      ,                   ,19,530
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Coffee Fundraiser,0,0,-340,9/13/2018,R,2939, , ,Delta High School Deposit #4,         ,                              ,                   ,19,95
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Coffee Fundraiser,0,0,-15,9/14/2018,R,2942, , ,Delta High School Deposit #5,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Fundraiser,0,0,-475,9/24/2018,R,2944, , ,Delta High School Deposit #6,         ,                              ,                   ,19,110
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Coffee Fundraiser,0,0,-960,10/12/2018,R,2953, , ,Delta High School Deposit #8,         ,                              ,                   ,19,124
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Booster donation for Devin Hod,0,0,-410,11/14/2018,R,2968, , ,Delta High School Deposit #9,         ,                              ,                   ,19,185
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Boosters,0,0,-242.26,11/20/2018,R,2972, , ,Delta High School Deposit #11,         ,                              ,                   ,19,202
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Booster Club,0,0,-181.81,11/21/2018,R,2975, , ,Delta High School Deposit #13,         ,                              ,                   ,19,202
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Christmas Bazaar Fundraiser,0,0,-270,12/3/2018,R,2984, , ,Delta High School Deposit #14,         ,                              ,                   ,19,227
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Concession 1/18-21,0,0,-368.95,2/12/2019,R,3021, , ,Delta High School Deposit #24,         ,                              ,                   ,19,332
Delta/Greely School District,19,710,550,700,4,470,MUSIC BAND,Music Fest - Reg. & Meal Ticke,0,0,-75,4/4/2019,R,3054, , ,Delta High School Deposit #32,         ,                              ,                   ,19,405
