District_Name,Fiscal_Year,Fund_Code,Object_Code,Function_Code,Program_Code,School_Code,Account_Name,Demo_Desc,Date,Description,Debit,Credit,Amount
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/6/2020,"BofA Charges 
AK Avalanche School - VTE",,150,-150
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/11/2020,REDACTED,180.27,,180.27
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/11/2020,REDACTED,950.86,,950.86
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/13/2020,"TESORO ALASKA PETROLEUM 
Fuel",,186.64,-186.64
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/13/2020,"TESORO ALASKA PETROLEUM 
Fuel",186.64,,186.64
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/13/2020,"TESORO ALASKA PETROLEUM 
Fuel",,186.64,-186.64
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/17/2020,"BofA Charges 
REI - VTE Supplies",,229.75,-229.75
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/18/2020,"BofA Charges 
VTE - Phase II",,256.27,-256.27
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/19/2020,"BofA Charges 
AK State Parks - VTE",,108.05,-108.05
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/19/2020,"BofA Charges 
REI - VTE Supplies",,148.45,-148.45
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/19/2020,"BofA Charges 
Fred Meyers - VTE",,520.99,-520.99
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/26/2020,"BofA Charges 
Ortlieb - VTE Supplies",,278,-278
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/27/2020,REDACTED,,"3,000.00",-3000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/27/2020,"SOUTHERN REGION EMS COUNCIL 
VTE Lessons",,"2,000.00",-2000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/27/2020,"ERA/RAVN 
Phase II Travel",,336,-336
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/27/2020,"ALASKA AIRLINES 
Phase II Travel",,"1,676.50",-1676.5
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"ALASKA AIRLINES 
Phase II Travel",,"1,676.50",-1676.5
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"ERA/RAVN 
Phase II Travel",336,,336
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"AMAZON DIRECT 
VTE Supplies",,739,-739
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,REDACTED,,"3,000.00",-3000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,REDACTED,"3,000.00",,3000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"SOUTHERN REGION EMS COUNCIL 
VTE Lessons","2,000.00",,2000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"SOUTHERN REGION EMS COUNCIL 
VTE Lessons",,"2,000.00",-2000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"AMAZON DIRECT 
Invoices 345/986, 653, 689, 849, 879, 879, 937/376, 994, 996",,739,-739
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
Hilltop - VTE Activity",,350,-350
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,92,-92
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,350,-350
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,92,,92
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,350,,350
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,435.18,-435.18
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,435.18,,435.18
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,196.7,,196.7
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,"2,576.71",,2576.71
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,196.7,-196.7
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,"2,576.71",-2576.71
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
TAP - VTE",,80,-80
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,,80,-80
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,BofA Charges,80,,80
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
Costco VTE",,"2,576.71",-2576.71
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
Anch. Museum - VTE Activity",,92,-92
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
Costco VTE Supplies",,435.18,-435.18
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"AMAZON DIRECT 
Invoices 345/986, 653, 689, 849, 879, 879, 937/376, 994, 996",739,,739
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"BofA Charges 
Fry Bake - VTE Supplies",,196.7,-196.7
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"ERA/RAVN 
Phase II Travel",,336,-336
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/28/2020,"ALASKA AIRLINES 
Phase II Travel","1,676.50",,1676.5
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,"ALASKA AIR TRANSIT 
Phase II Travel",,125,-125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"6,730.56",-6730.56
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"4,664.57",-4664.57
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"10,839.35",-10839.35
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"10,661.06",-10661.06
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"4,116.05",-4116.05
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"5,124.75",-5124.75
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"2,916.42",-2916.42
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"6,754.76",-6754.76
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,2/29/2020,REDACTED,,"5,853.85",-5853.85
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/2/2020,"ALASKA AIR TRANSIT 
Invoices 444904b, 448503a, 448503b, 906/919",125,,125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/2/2020,"BofA Charges 
Fred Meyers - Maritime",,359.09,-359.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/2/2020,"ALASKA AIR TRANSIT 
Invoices 444904b, 448503a, 448503b, 906/919",,125,-125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/2/2020,"ALASKA AIR TRANSIT 
Phase II Travel",,125,-125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"ALASKA AIR TRANSIT 
Phase II Travel",,125,-125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"AVSTEM 
PHASE II Lessons",,365,-365
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,REDACTED,,"4,000.00",-4000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,REDACTED,,546,-546
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"ALASKA AIR TRANSIT 
Invoices 417869/451789b, 448984a, 451332a&b",125,,125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"ALASKA AIR TRANSIT 
Invoices 417869/451789b, 448984a, 451332a&b",,125,-125
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"AVSTEM 
PHASE II Lessons",365,,365
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,REDACTED,,546,-546
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"AVSTEM 
PHASE II Lessons",,365,-365
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,REDACTED,546,,546
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"BofA Charges 
Costco-VTE",,"1,181.03",-1181.03
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/5/2020,"BofA Charges 
Southside Garden - VTE",,42.8,-42.8
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/9/2020,"ACT 
Workkeys",,252,-252
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/9/2020,"ACT 
Workkeys",,252,-252
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/9/2020,"ACT 
Workkeys",252,,252
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,REDACTED,,"1,920.00",-1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,REDACTED,,"1,920.00",-1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"TESORO ALASKA PETROLEUM 
Fuel",,280.69,-280.69
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"TESORO ALASKA PETROLEUM 
Fuel",,280.69,-280.69
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"TESORO ALASKA PETROLEUM 
Fuel",280.69,,280.69
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,REDACTED,"1,920.00",,1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"YUPIIT SCHOOL DISTRICT 
payment on account",,"2,400.00",-2400
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"YUPIIT SCHOOL DISTRICT 
payment on account",,"5,400.00",-5400
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/12/2020,"YUPIIT SCHOOL DISTRICT 
payment on account",,"3,600.00",-3600
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/13/2020,DOE - GI payment,"61,918.49",,61918.49
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/17/2020,REDACTED,"1,920.00",,1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/17/2020,REDACTED,,"1,920.00",-1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/18/2020,REDACTED,"1,920.00",,1920
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/20/2020,"AMAZON DIRECT 
Invoices 335/778, 357/436, 446/CM986, 457, 468, 657, 683, 684, 733, 849, 858/333/766, 956, 965/959",,245.82,-245.82
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/20/2020,"AMAZON DIRECT 
VTE Supplies",,265.44,-265.44
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/20/2020,"AMAZON DIRECT 
Invoices 335/778, 357/436, 446/CM986, 457, 468, 657, 683, 684, 733, 849, 858/333/766, 956, 965/959",245.82,,245.82
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/20/2020,"AMAZON DIRECT 
VTE Supplies",,422.86,-422.86
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/20/2020,"AMAZON DIRECT 
VTE - Outdoor Leadership Supplies",,245.82,-245.82
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,256.27,,256.27
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,256.27,-256.27
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,278,,278
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,278,-278
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,"1,181.03",-1181.03
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,"1,181.03",,1181.03
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,520.99,,520.99
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,520.99,-520.99
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,148.45,,148.45
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,108.05,-108.05
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,359.09,-359.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,359.09,,359.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,108.05,,108.05
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,42.8,,42.8
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,42.8,-42.8
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,148.45,-148.45
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,229.75,-229.75
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,229.75,,229.75
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,150,,150
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/24/2020,BofA Charges,,150,-150
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/26/2020,"ALASKA AIRLINES 
Phase II Travel",,335.3,-335.3
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/26/2020,"ALASKA AIRLINES 
Phase II Travel",335.3,,335.3
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/26/2020,"ALASKA AIRLINES 
Phase II Travel",,335.3,-335.3
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"10,661.06",-10661.06
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"10,839.35",-10839.35
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"2,382.09",-2382.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"6,323.45",-6323.45
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"5,192.46",-5192.46
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"4,912.79",-4912.79
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"4,079.44",-4079.44
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"6,402.57",-6402.57
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,3/31/2020,REDACTED,,"3,987.57",-3987.57
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/2/2020,"TESORO ALASKA PETROLEUM 
Fuel",,100.09,-100.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/3/2020,"TESORO ALASKA PETROLEUM 
Fuel",,100.09,-100.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/3/2020,"TESORO ALASKA PETROLEUM 
Fuel",100.09,,100.09
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/3/2020,DOE - GI payment,"133,227.33",,133227.33
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/10/2020,"ALASKA SERIGRAPHICS 
VTE Supplies",,"5,250.01",-5250.01
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/15/2020,"ALASKA SERIGRAPHICS 
VTE Supplies","5,250.01",,5250.01
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/15/2020,"ALASKA SERIGRAPHICS 
VTE Supplies",,"5,250.01",-5250.01
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/17/2020,"LOWER YUKON SCHOOL DISTRICT 
BBFF grant payment",,"6,000.00",-6000
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/17/2020,"LOWER YUKON SCHOOL DISTRICT 
BBFF grant payment",,"1,200.00",-1200
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/17/2020,"LOWER YUKON SCHOOL DISTRICT 
BBFF grant payment",,"2,400.00",-2400
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/17/2020,"LOWER YUKON SCHOOL DISTRICT 
BBFF grant payment",,"4,800.00",-4800
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/17/2020,REDACTED,77.86,,77.86
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"10,839.35",-10839.35
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"10,661.06",-10661.06
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"5,453.58",-5453.58
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"7,238.22",-7238.22
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"6,206.24",-6206.24
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"6,424.91",-6424.91
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"7,945.22",-7945.22
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"2,639.01",-2639.01
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,4/30/2020,REDACTED,,"4,337.34",-4337.34
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/4/2020,DOE - GI payment,"38,630.47",,38630.47
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/8/2020,"QUADIENT 
Postage - District Office",,140,-140
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/8/2020,"QUADIENT 
Postage - District Office",140,,140
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/8/2020,"QUADIENT 
Postage - District Office",,140,-140
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/11/2020,"BofA Charges 
Quality Bike Parts",,376.65,-376.65
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/11/2020,"ALEUTIAN REGION SCHOOL DISTRICT 
payment on account and May/Jun contract services",,600,-600
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/11/2020,"YUPIIT SCHOOL DISTRICT 
payment on account",,"8,400.00",-8400
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/11/2020,"ALEUTIAN REGION SCHOOL DISTRICT 
payment on account and May/Jun contract services",,600,-600
Chugach School District,20,353,640,0,0,100,Due To/From General Fund,,5/13/2020,"BofA Charges 
Rainmaker Carwash -VTE Vans",,72,-72
