District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,281,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,281,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PAYMENT - ALASKA AIRLIN,0,0,201.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,P-CARD PMT - AK AIRLINES GHS B,0,0,5425.83,3/6/2020,J,1420, , ,,         ,                              ,                   ,20,376
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,R/T TO CORDOVA,0,399.2,0,8/30/2019,O,20001086, , ,,203,TRAVEL SERVICES INC.          ,                   ,20,45
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,R/T TO CORDOVA,0,1356.8,0,8/30/2019,O,20001086, , ,,203,TRAVEL SERVICES INC.          ,                   ,20,45
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,R/T TO CORDOVA,0,-399.2,0,9/16/2019,P,20001086, ,37055,,203,TRAVEL SERVICES INC.          ,                   ,20,58
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,R/T TO CORDOVA,0,-1356.8,0,9/16/2019,P,20001086, ,37055,,203,TRAVEL SERVICES INC.          ,                   ,20,58
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,11543679 - JASON WILLIAMS - OC,0,238,0,10/3/2019,O,20001126, , ,,49603,LAKEFRONT ANCHORAGE HOTEL     ,                   ,20,82
Copper River School District,20,100,7,700,0,425,STUDENT TRAVEL,11543679 - JASON WILLIAMS - OC,0,-238,0,10/30/2019,P,20001126, ,37569,,49603,LAKEFRONT ANCHORAGE HOTEL     ,                   ,20,110
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,Kenny Lake School,1641,0,0,2/14/2020,B,580, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,KLS INVOICE #1R PAYMENT,0,0,-75,2/22/2020,R,1622, , ,Cash Customer,         ,                              ,                   ,20,281
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,FY20 ACTIVITIES ALLOCATION,0,0,1230.75,9/26/2019,P,,WA00079066,37154,,282,KENNY LAKE ACTIVITY FUND      , FY20ALLOCAT       ,20,71
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,FY 20 ACTIVITIES PAYMENT,0,0,1416.32,10/7/2019,P,,WA00079123,37319,,282,KENNY LAKE ACTIVITY FUND      , FY20 ACTIVI       ,20,84
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,72627 - JACOB MARSHALL - OCT.,0,0,75,11/13/2019,P,20001125,WA00079252,37688,,47953,ASPEN SUITES HOTEL-ANCHORAGE  , F116703           ,20,133
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,72627 - JACOB MARSHALL - OCT.,0,84,0,10/2/2019,O,20001125, , ,,47953,ASPEN SUITES HOTEL-ANCHORAGE  ,                   ,20,80
Copper River School District,20,100,8,700,0,425,STUDENT TRAVEL,72627 - JACOB MARSHALL - OCT.,0,-84,0,11/13/2019,P,20001125, ,37688,,47953,ASPEN SUITES HOTEL-ANCHORAGE  ,                   ,20,133
Copper River School District,20,100,99,700,0,425,STUDENT TRAVEL,ACTIVITIES - FY2020,0,0,500,11/13/2019,P,,WA00079285,37672,,51330,UPSTREAM LEARNING             , ACTIVITIES-       ,20,132
Copper River School District,20,100,99,700,0,425,STUDENT TRAVEL,P-CARD PMT - AK AIRLINES GHS B,0,0,1808.61,3/6/2020,J,1420, , ,,         ,                              ,                   ,20,376
Copper River School District,20,100,99,700,0,425,STUDENT TRAVEL,P-CARD PMT - AK AIRLINES GLN B,0,0,7696.9,4/8/2020,J,1421, , ,,         ,                              ,                   ,20,377
Copper River School District,20,100,7,700,0,450,SUPPLIES/MATERIALS/MEDIA,P-CARD PAYMENT - BSN SPORTS,0,0,733.2,11/13/2019,J,1368, , ,,         ,                              ,                   ,20,189
Copper River School District,20,100,99,700,0,452,MAINTENANCE SUPPLIES,GHS GYM FLOOR RECOAT,0,0,3078,8/23/2019,P,,WA00078875,36767,,52973,COPPER RIVER HOCKEY CLUB      ,8092019,20,36
Copper River School District,20,100,4,700,0,491,DUES AND FEES,ACTIVITIES FEES,0,0,335,8/23/2019,P,,WA00078865,36733,,139,ALASKA SCHOOLS ACTIVITIES ASSO,1001794,20,36
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ACTIVITY FEES - L PALMER,0,0,-100,9/6/2019,R,1597, , ,Cash Customer,         ,                              ,                   ,20,204
Copper River School District,20,100,7,700,0,491,DUES AND FEES,GAME CLUB,0,0,-520,10/10/2019,R,1575, , ,Cash Customer,         ,                              ,                   ,20,142
Copper River School District,20,100,7,700,0,491,DUES AND FEES,GHS INVOICE PMT - FY20#1,0,0,-150,10/10/2019,R,1562, , ,Cash Customer,         ,                              ,                   ,20,97
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ASAA REFUND,0,0,-250,10/10/2019,R,1562, , ,Cash Customer,         ,                              ,                   ,20,97
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ACTIVITY FEE - L PALMER,0,0,-100,11/1/2019,R,1601, , ,Cash Customer,         ,                              ,                   ,20,213
Copper River School District,20,100,7,700,0,491,DUES AND FEES,GHS INV #2 PMT,0,0,-30,5/29/2020,R,1646, , ,Cash Customer,         ,                              ,                   ,20,382
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ACTIVITIES FEES,0,0,1390,8/23/2019,P,,WA00078865,36733,,139,ALASKA SCHOOLS ACTIVITIES ASSO,1001794,20,36
Copper River School District,20,100,7,700,0,491,DUES AND FEES,CLASSIFIED ADVERTISING,0,0,90,8/23/2019,P,,WA00078889,36779,,172,KCAM 790                      , 2019-96           ,20,36
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ACTIVITY FEES - LUCETTE & LILL,0,0,100,9/16/2019,P,,WA00078970,36938,,82,GHS STUDENT ACTIVITY FUND     , CYT8SBR2DGF       ,20,57
Copper River School District,20,100,7,700,0,491,DUES AND FEES,CLASSIFIED ADVERTISING,0,0,60,9/16/2019,P,,WA00078984,36952,,172,KCAM 790                      , 2019-107          ,20,57
Copper River School District,20,100,7,700,0,491,DUES AND FEES,ASAA REFUND CK REIMBURSEMENT -,0,0,250,10/7/2019,P,,WA00079115,37298,,82,GHS STUDENT ACTIVITY FUND     , 01-09302019       ,20,84
Copper River School District,20,100,7,700,0,491,DUES AND FEES,GAME CLUB FUNDS,0,0,520,11/13/2019,P,,WA00079267,37633,,82,GHS STUDENT ACTIVITY FUND     , GAMING CLUB       ,20,132
Copper River School District,20,100,7,700,0,491,DUES AND FEES,CORRECT AJE 1601 BATCH 213,0,0,100,11/1/2019,J,1390, , ,,         ,                              ,                   ,20,270
Copper River School District,20,100,8,700,0,491,DUES AND FEES,ACTIVITIES FEES,0,0,535,8/23/2019,P,,WA00078865,36733,,139,ALASKA SCHOOLS ACTIVITIES ASSO,1001794,20,36
Copper River School District,20,100,99,700,0,491,DUES AND FEES,ACTIVITIES FEES,0,0,950,8/23/2019,P,,WA00078865,36733,,139,ALASKA SCHOOLS ACTIVITIES ASSO,1001794,20,36
Copper River School District,20,100,99,900,0,554,TRANSFER TO CAPITAL PROJ,Special Revenue Fund Transfers,0,0,540260,6/30/2020,J,1500, , ,,         ,                              ,                   ,20,466
Copper River School District,20,100,99,900,0,555,PUPIL TRAN SPEC REV FUND,Special Revenue Fund Transfers,0,0,210000,6/30/2020,J,1500, , ,,         ,                              ,                   ,20,466
Copper River School District,20,100,99,900,0,558,FOOD SERVICE,District Wide,50251,0,0,2/14/2020,B,581, , ,,         ,                              ,                   ,20,269
Copper River School District,20,100,99,900,0,558,FOOD SERVICE,Special Revenue Fund Transfers,0,0,75000,6/30/2020,J,1500, , ,,         ,                              ,                   ,20,466
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,COREY WEISS - HOTEL FEE,0,0,-199,11/20/2019,R,1571, , ,Cash Customer,         ,                              ,                   ,20,141
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,SCHOOL SAFETY SUMMIT,0,0,157.5,9/9/2019,P,,WA00078929,36895,,48666,"GOODWIN, SHAWNA               ", 09-09-2019_       ,20,50
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,MIGRANT ED TRAINING,0,0,83.9,9/9/2019,P,,WA00078933,36899,,54259,"WEISS, COREY                  ", 09-09-2019_       ,20,50
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,MIGRANT ED TRAINING,0,0,180,9/9/2019,P,,WA00078935,36901,,52671,"HICKS, ASHLEY                 ", 09-09-2019_       ,20,51
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,SCHOOL SAFETY SUMMIT,0,0,157.5,9/9/2019,P,,WA00078936,36902,,52370,"ABRAHAM, AMANDA               ", 09-09-2019_       ,20,54
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,SCHOOL SAFETY SUMMIT,0,0,357.5,9/9/2019,P,,WA00078939,36905,,41726,"JACKSON, FRANCES              ", 09-09-2019_       ,20,54
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,SCHOOL SAFETY SUMMIT,0,0,357.5,9/9/2019,P,,WA00078940,36906,,53201,"KISTLER, JAMES                ", 09-09-2019_       ,20,54
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,"SEPTEMBER 10-13, 2019",0,0,79,9/26/2019,P,20001099,WA00079086,37207,,54100,TOWNE PLACE SUITES            ,68926000026,20,72
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,84287906 - COREY WEISS - MIGRA,0,0,916,9/26/2019,P,20001099,WA00079086,37207,,54100,TOWNE PLACE SUITES            ,68926000026,20,72
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,CARL PERKINS MLG / PER DIEM,0,0,267.5,10/29/2019,P,,WA00079237,37553,,54259,"WEISS, COREY                  ", CW TRAVEL-1       ,20,109
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,REIMBURSEMENT - SHERATON,0,0,218.4,10/29/2019,P,,WA00079237,37554,,54259,"WEISS, COREY                  ",232373,20,109
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,VALET PARKING,0,0,108,11/22/2019,P,20001097,WA00079318,37812,,2136,HOTEL CAPTAIN COOK            ,1208613,20,146
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,1208613 - BOB STICKNEY,0,0,375,11/22/2019,P,20001097,WA00079318,37812,,2136,HOTEL CAPTAIN COOK            ,1208613,20,146
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,335,1/13/2020,P,,WA00079458,38095,,50636,"BOWMAN, SHAWNEEN              ", SB TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,335,1/13/2020,P,,WA00079463,38105,,52299,"DALE, FALLON                  ", FD TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM,0,0,135,1/13/2020,P,,WA00079464,38106,,51160,"DALE, JARED                   ", JD TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,380,1/13/2020,P,,WA00079467,38108,,47023,"DOLGNER, BEN                  ", BD TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,335,1/13/2020,P,,WA00079475,38141,,52450,"HANKINS, ASHLEY               ", AH TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/NWEA/AASLA CONF PER DIEM /,0,0,380,1/13/2020,P,,WA00079478,38143,,41726,"JACKSON, FRANCES              ", FJ TVL-NWEA       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,380,1/13/2020,P,,WA00079482,38148,,53295,"LEFEVERE, APRIL               ", AL TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,380,1/13/2020,P,,WA00079484,38149,,1627,"LORENCE, DEBORAH S.           ", DL TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,457.5,1/13/2020,P,,WA00079488,38155,,54437,"PEEK, SUSAN                   ", SP TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,RTI/MTSS CONF PER DIEM / MILEA,0,0,380,1/13/2020,P,,WA00079490,38157,,54097,"SNIDER, CARL                  ", CS TVL-RTI/       ,20,215
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,CTE PERKINS WORKSHOP PER DIEM,0,0,180,2/3/2020,P,,WA00079613,38388,,54259,"WEISS, COREY                  ", CW TVL-0204       ,20,248
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,84455737 - CTE MEETING - COREY,0,0,460,2/12/2020,P,20001219,WA00079669,38599,,50040,RESIDENCE INN ANCHORAGE MIDTOW,56820000222,20,264
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Transfer from 260 to 201,0,0,766.96,9/30/2019,J,1330, , ,,         ,                              ,                   ,20,95
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Staff Dev Coding Adjustment,0,0,796,11/6/2019,J,1354, , ,,         ,                              ,                   ,20,124
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Staff Dev Coding Adjustment,0,0,1464,11/6/2019,J,1353, , ,,         ,                              ,                   ,20,123
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Staff Dev Adjusting Entry,0,0,257.5,11/6/2019,J,1355, , ,,         ,                              ,                   ,20,125
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Adjustment to Staff Developmen,0,0,885,2/5/2020,J,1388, , ,,         ,                              ,                   ,20,255
Copper River School District,20,201,99,100,0,420,STAFF TRAVEL,Adjustment to Staff Developmen,0,0,-225,2/5/2020,J,1388, , ,,         ,                              ,                   ,20,255
