District_Name,Fiscal_Year,Fund_Code,School_Code,Function_Code,Program_Code,Object_Code,Account_Name,Description,Budget,Encumbrance,Amount,Date,Reference_Type,Reference,Check_Key,Claim_No,Received_From,Vendor_Number,Vendor_Name,Invoice_Number,Batch_Year,BatchNo
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,27.62,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,22.72,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,11/15/2018 PAYROLL - LABOR DIS,0,0,26.33,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,12/15/2018 PAYROLL - LABOR DIS,0,0,24.27,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,1/15/2019 PAYROLL LAB DIST,0,0,14.23,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,2/15/2019 PAYROLL - LABOR DIST,0,0,27.11,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,3/15/2019 PAYROLL - LABOR DIST,0,0,14.13,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,4/15/2019 PR LABOR DIST,0,0,25.15,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,8,200,0,364,FICA CONTRIBUTION,5/15/2019 PAYROLL - LABOR DIST,0,0,22.04,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,99,200,0,364,FICA CONTRIBUTION,08/15/2018 PAYROLL - LABOR DIS,0,0,3.59,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,99,200,0,364,FICA CONTRIBUTION,9/15/2018 PAYROLL LABOR DISTRI,0,0,14.69,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,99,200,0,364,FICA CONTRIBUTION,10/15/2018 PAYROLL,0,0,14.64,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,08/15/2018 PAYROLL - LABOR DIS,0,0,33.06,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,9/15/2018 PAYROLL LABOR DISTRI,0,0,112.36,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,10/15/2018 PAYROLL,0,0,105.65,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,11/15/2018 PAYROLL - LABOR DIS,0,0,105.65,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,12/15/2018 PAYROLL - LABOR DIS,0,0,105.65,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,1/15/2019 PAYROLL LAB DIST,0,0,105.65,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,2/15/2019 PAYROLL - LABOR DIST,0,0,70.57,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,3/15/2019 PAYROLL - LABOR DIST,0,0,70.57,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,4/15/2019 PR LABOR DIST,0,0,70.57,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,5/15/2019 PAYROLL - LABOR DIST,0,0,70.57,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,06/15/2019 PAYROLL LABOR DIST,0,0,70.57,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,7/15/2019 CERT/ADM PAYROLL - L,0,0,70.57,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,8/15/2019 CERT PAYROLL LABOR D,0,0,70.51,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,6,200,0,365,RETIREMENT - TRS,CODING CORRECTION - M PICK,0,0,-186.48,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,7,200,0,365,TRS,08/15/2018 PAYROLL - LABOR DIS,0,0,49.14,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,7,200,0,365,TRS,9/15/2018 PAYROLL LABOR DISTRI,0,0,68.7,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,365,TRS,10/15/2018 PAYROLL,0,0,68.7,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,365,TRS,11/15/2018 PAYROLL - LABOR DIS,0,0,68.7,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,365,TRS,12/15/2018 PAYROLL - LABOR DIS,0,0,68.7,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,365,TRS,1/15/2019 PAYROLL LAB DIST,0,0,68.7,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,365,TRS,2/15/2019 PAYROLL - LABOR DIST,0,0,117.85,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,365,TRS,3/15/2019 PAYROLL - LABOR DIST,0,0,103.78,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,365,TRS,4/15/2019 PR LABOR DIST,0,0,103.78,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,365,TRS,5/15/2019 PAYROLL - LABOR DIST,0,0,103.78,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,365,TRS,06/15/2019 PAYROLL LABOR DIST,0,0,103.78,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,7,200,0,365,TRS,7/15/2019 CERT/ADM PAYROLL - L,0,0,103.78,6/29/2019,J,1281, , ,,         ,                              ,                   ,19,368
Copper River School District,19,260,7,200,0,365,TRS,8/15/2019 CERT PAYROLL LABOR D,0,0,103.71,6/30/2019,J,1284, , ,,         ,                              ,                   ,19,371
Copper River School District,19,260,7,200,0,365,TRS,CODING CORRECTION - M PICK,0,0,186.48,1/31/2019,J,1227, , ,,         ,                              ,                   ,19,196
Copper River School District,19,260,99,200,0,365,RETIREMENT - TRS,08/15/2018 PAYROLL - LABOR DIS,0,0,32.62,8/31/2018,J,1172, , ,,         ,                              ,                   ,19,41
Copper River School District,19,260,99,200,0,365,RETIREMENT - TRS,9/15/2018 PAYROLL LABOR DISTRI,0,0,131.42,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,99,200,0,365,RETIREMENT - TRS,10/15/2018 PAYROLL,0,0,131.43,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,6,200,0,367,PERS DC,9/15/2018 PAYROLL LABOR DISTRI,0,0,204.73,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,7,200,0,367,PERS DC,10/15/2018 PAYROLL,0,0,186.18,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,7,200,0,367,PERS DC,11/15/2018 PAYROLL - LABOR DIS,0,0,218.03,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,7,200,0,367,PERS DC,12/15/2018 PAYROLL - LABOR DIS,0,0,183.38,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,7,200,0,367,PERS DC,1/15/2019 PAYROLL LAB DIST,0,0,146.63,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,7,200,0,367,PERS DC,2/15/2019 PAYROLL - LABOR DIST,0,0,215.58,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,7,200,0,367,PERS DC,3/15/2019 PAYROLL - LABOR DIST,0,0,128.09,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,7,200,0,367,PERS DC,4/15/2019 PR LABOR DIST,0,0,200.53,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,7,200,0,367,PERS DC,5/15/2019 PAYROLL - LABOR DIST,0,0,204.03,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,7,200,0,367,PERS DC,06/15/2019 PAYROLL LABOR DIST,0,0,56.69,6/28/2019,J,1276, , ,,         ,                              ,                   ,19,353
Copper River School District,19,260,8,200,0,367,PERS DC,9/15/2018 PAYROLL LABOR DISTRI,0,0,87.22,9/28/2018,J,1180, , ,,         ,                              ,                   ,19,59
Copper River School District,19,260,8,200,0,367,PERS DC,10/15/2018 PAYROLL,0,0,74.67,10/31/2018,J,1185, , ,,         ,                              ,                   ,19,91
Copper River School District,19,260,8,200,0,367,PERS DC,11/15/2018 PAYROLL - LABOR DIS,0,0,85.08,11/30/2018,J,1197, , ,,         ,                              ,                   ,19,119
Copper River School District,19,260,8,200,0,367,PERS DC,12/15/2018 PAYROLL - LABOR DIS,0,0,79.13,12/21/2018,J,1200, , ,,         ,                              ,                   ,19,136
Copper River School District,19,260,8,200,0,367,PERS DC,1/15/2019 PAYROLL LAB DIST,0,0,50.28,1/31/2019,J,1224, , ,,         ,                              ,                   ,19,186
Copper River School District,19,260,8,200,0,367,PERS DC,2/15/2019 PAYROLL - LABOR DIST,0,0,87.32,2/28/2019,J,1240, , ,,         ,                              ,                   ,19,233
Copper River School District,19,260,8,200,0,367,PERS DC,3/15/2019 PAYROLL - LABOR DIST,0,0,49.98,3/29/2019,J,1245, , ,,         ,                              ,                   ,19,253
Copper River School District,19,260,8,200,0,367,PERS DC,4/15/2019 PR LABOR DIST,0,0,81.66,4/30/2019,J,1258, , ,,         ,                              ,                   ,19,292
Copper River School District,19,260,8,200,0,367,PERS DC,5/15/2019 PAYROLL - LABOR DIST,0,0,70.95,5/31/2019,J,1263, , ,,         ,                              ,                   ,19,325
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,SPEECH AND OCCUPATIONAL THERAP,0,0,37283.4,9/27/2018,P,19001005,WA00077720,34124,,49468,SOUTHEAST REGIONAL RESOURCE CE, DCRS1910001       ,19,64
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,LODGING $80 PER NIGHT. CONSULT,0,0,298.26,10/11/2018,P,19001003,WA00077799,34328,,50539,"WALLING, CATHERINE A.         ", 164072-1005       ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,PROVIDE PHTSICAL THERAPY SERVI,0,0,3850,10/11/2018,P,19001003,WA00077799,34328,,50539,"WALLING, CATHERINE A.         ", 164072-1005       ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,TRAVEL ALLOWANCE: $0.55 PER MI,0,0,240,10/11/2018,P,19001003,WA00077799,34328,,50539,"WALLING, CATHERINE A.         ", 164072-1005       ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,SPEECH AND OCCUPATIONAL THERAP,0,0,18641.7,12/7/2018,P,19001005,WA00077990,34790,,49468,SOUTHEAST REGIONAL RESOURCE CE, 1910001-1         ,19,126
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,PROVIDE PHTSICAL THERAPY SERVI,0,0,4020,12/7/2018,P,19001003,WA00077993,34791,,50539,"WALLING, CATHERINE A.         ",12032018,19,126
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,TRAVEL ALLOWANCE: $0.55 PER MI,0,0,344.82,12/7/2018,P,19001003,WA00077993,34791,,50539,"WALLING, CATHERINE A.         ",12032018,19,126
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,LODGING $80 PER NIGHT. CONSULT,0,0,320,12/7/2018,P,19001003,WA00077993,34791,,50539,"WALLING, CATHERINE A.         ",12032018,19,126
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,TRAVEL ALLOWANCE: $0.55 PER MI,0,1400,0,7/23/2018,O,19001003, , ,,50539,"WALLING, CATHERINE A.         ",                   ,19,5
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,LODGING $80 PER NIGHT. CONSULT,0,1440,0,7/23/2018,O,19001003, , ,,50539,"WALLING, CATHERINE A.         ",                   ,19,5
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,SPEECH AND OCCUPATIONAL THERAP,0,74566.8,0,7/23/2018,O,19001005, , ,,49468,SOUTHEAST REGIONAL RESOURCE CE,                   ,19,5
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,PROVIDE PHTSICAL THERAPY SERVI,0,12060,0,7/23/2018,O,19001003, , ,,50539,"WALLING, CATHERINE A.         ",                   ,19,5
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,PROVIDE TESTING SERVICES TO CR,0,11520,0,7/23/2018,O,19001006, , ,,49190,"EVERETT,  KATHY               ",                   ,19,5
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,SPEECH AND OCCUPATIONAL THERAP,0,-37283.4,0,9/27/2018,P,19001005, ,34124,,49468,SOUTHEAST REGIONAL RESOURCE CE,                   ,19,64
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,TRAVEL ALLOWANCE: $0.55 PER MI,0,-240,0,10/11/2018,P,19001003, ,34328,,50539,"WALLING, CATHERINE A.         ",                   ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,LODGING $80 PER NIGHT. CONSULT,0,-298.26,0,10/11/2018,P,19001003, ,34328,,50539,"WALLING, CATHERINE A.         ",                   ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,PROVIDE PHTSICAL THERAPY SERVI,0,-3850,0,10/11/2018,P,19001003, ,34328,,50539,"WALLING, CATHERINE A.         ",                   ,19,76
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,TRAVEL ALLOWANCE: $0.55 PER MI,0,-344.82,0,12/7/2018,P,19001003, ,34791,,50539,"WALLING, CATHERINE A.         ",                   ,19,126
Copper River School District,19,260,99,200,0,410,PROFESSIONAL/TECHNICAL,SPEECH AND OCCUPATIONAL THERAP,0,-18641.7,0,12/7/2018,P,19001005, ,34790,,49468,SOUTHEAST REGIONAL RESOURCE CE,                   ,19,126
